589,Woman shot to death in Mississauga Toronto Sun  ol li Woman shot to death in Mississauga Toronto Sun r n li li Woman found shot dead at rural Mississauga business complex at Burnhamthorpe Rd and Ninth Line mississauga com r n li li Woman dead after late night shooting in Mississauga Watch News Video  Victim was found dead near Ninth Line and Burnhamthorpe Rd r nJoe Warmington r nScene of a shooting death near Ninth Line and Burnhamthorpe Rd in Mississauga on Thursday June 10 2021 Photo by Joe War 4047 chars ,death dead complex,,neutral
590,Police release photo of Calgary hate crime suspect CTV Toronto  ol li Police release photo of Calgary hate crime suspect CTV Toronto r n li li Calgary police say missing 9 year old girl has been found Global News r n li li Missing 9 year old girl found safe Calgary police say CBC ca r n li li Long search for missing  CALGARY r nCalgary police provided updates on alleged hate crimes reported in recent weeks releasing a photo of a suspect in one and saying an arrest has been made in another r nA woman and her son 2136 chars ,hate crime suspect,safe,negative
591,OPP investigating death at Wasaga Beach CTV News CTV Toronto  ol li OPP investigating death at Wasaga Beach CTV News CTV Toronto r n li li Police investigate drowning in Wasaga Beach OrilliaMatters r n li li 22 year old Brampton man drowns at Wasaga Beach police say Global News r n li li Brampton man drowns off  BARRIE ONT r nOPP remain on scene in Wasaga Beach following what officers are calling a suspicious death r nAccording to police emergency crews responded to calls coming from Beach Area 1 at Wasa 699 chars ,emergency drowning suspicious death,,neutral
592,Obezita asi urychluje st rnut mozku uk zala mezin rodn studie s eskou ast  Obezita z ejm urychluje st rnut mozku a zhor uje pr b h psychick ch nemoc uk zala mezin rodn studie v dc do kter se zapojil i N rodn stav du evn ho zdrav NUDZ  Obezita zejm urychluje st rnut mozku a zhoruje prbh psychick ch nemoc uk zala mezin rodn studie vdc do kter se zapojil i N rodn stav duevn ho zdrav NUDZ Nap klad ob zn pacienti s bipol r 2420 chars ,,,neutral
593,Suba Group acquires 1589 Hotels increases portfolio to 50 across India UAE  The 1589 Hotels operates hotels in economy to mid segment space predominantly in the offbeat leisure locations and tier II and III cities Currently they are present in 22 cities such as Jaipur Lucknow Jim Corbett Ranthambore Dalhousie Ajmer Pushkar  Suba group of hotels has successfully added 35 new properties to its portfolio across 22 prime destinations in India by acquiring a significant majority stake in 1589 Hotels r nThe transaction will s 2516 chars ,,successfully significant,negative
594,Security experts to reveal global security trends and priorities at Hardwear io USA event Hardwear io announces the 3rd Hardware Security Training Conference to be held online 5 10th July 2021 featuring Keynote Speakers from the Korea Advanced Institute of Science and Technology and Dalhousie University of Canada Conference is endorsed by Goog  Hardwear io announces the 3rd Hardware Security Training amp Conference to be held online 5 10th July 2021 featuring Keynote Speakers from the Korea Advanced Institute of Science and Technology an 8765 chars ,,endorsed,neutral
595,Ansiedad social y nuevas tecnolog as Odio las videollamadas  Ansiedad social y nuevas tecnolog as tienen una relaci n directa que estamos apreciando cada vez con mayor frecuencia El uso continuado de las pantallas ha logrado que nuestra interacci n cara a cara haya disminuido Sin embargo esto no quita que la angusti  Fact checked r n5 minutos r n ltima actualizaci n 14 Junio 2021 r nAnsiedad social y nuevas tecnolog as tienen una relaci n directa que estamos apreciando cada vez con mayor frecuencia El uso continuado 5561 chars ,,,negative
596,Tiger Shark Makes Historic Journey From the Galapagos Marine Reserve to Cocos Island National Park Discovery highlights need to create a marine superhighway connecting the two UNESCO World Heritage Sites Park City Utah June 21 2021 GLOBE NEWSWIRE  Discovery highlights need to create a marine superhighway connecting the two UNESCO World Heritage Sites r nPark City Utah June 21 2021 GLOBE NEWSWIRE Tiger Shark Makes Historic Journey From th 13495 chars ,,,positive
597,Outdoor dining returns Friday as Ontario enters Step 1 of reopening 3 days early CTV Toronto  ol li Outdoor dining returns Friday as Ontario enters Step 1 of reopening 3 days early CTV Toronto r n li li Ontario to take first step Friday to reopening Toronto Sun r n li li What is allowed on Friday as Ontario enters Step 1 of reopening CTV Toronto  TORONTO r nOntario will move into Step 1 of its economic reopening plan on Friday three days ahead of schedule based on the provincewide vaccination rate and improvements in health indicators r nA 4050 chars ,,improvements,positive
598,Outrage disgust after 3 children shot at birthday party in Rexdale CityNews Toronto  ol li Outrage disgust after 3 children shot at birthday party in Rexdale CityNews Toronto r n li li Shooting at Toronto birthday party leaves three children man injured police CTV Toronto r n li li 3 children 1 man shot at birthday party in Rexdale C  There has been outrage and calls for swift justice from the community and elected officials after gunfire shattered the joyous celebration of a birthday party injuring three children and an adult in 3600 chars ,outrage disgust,joyous swift celebration,neutral
599,Toronto Peel clinics to only administer Moderna vaccine to adults next week due to delayed Pfizer delivery CP24 Toronto s Breaking News  ol li Toronto Peel clinics to only administer Moderna vaccine to adults next week due to delayed Pfizer delivery CP24 Toronto s Breaking News r n li li COVID 19 update for June 19 20 Travel troubles the latest woe for AstraZeneca vaccine B C s premier  Torontos mass immunization clinics will only be administering the Moderna mRNA vaccine to people aged 18 and up starting on Sunday as the delivery of the citys weekly Pfizer vaccine supply will be de 2505 chars ,delayed woe troubles,premier,neutral
600,Small Ontario towns prepare for tourist to return and promote staycations to boost struggling economy CTV Toronto  ol li Small Ontario towns prepare for tourist to return and promote staycations to boost struggling economy CTV Toronto r n li li How many cases of coronavirus are there in Toronto Toronto Star r n li li What is allowed once Ontario enters Step 2 of its  TORONTO r nAs Ontario continues to ease restrictions some small towns near the Greater Toronto Area are preparing for the return of tourist this summer but are also banking on staycations to help 3562 chars ,struggling,boost ease,neutral
601,New concert venue planned for the Beach a needed addition to Toronto s music scene councillor says CP24 Toronto s Breaking News  ol li New concert venue planned for the Beach a needed addition to Toronto s music scene councillor says CP24 Toronto s Breaking News r n li li Live Nation and Drake are opening a brand new concert venue in Toronto blogTO r n li li Drake to open new live  A new 2 500 person capacity concert venue is coming to the Beach and the city councillor for the area says that he expects it to be a world class facility that will help to fill some gaps created by 2290 chars ,,,positive
